date	ouv	haut	bas	clot	vol	devise	
04/09/2016 00:00	599.168	612.687	596.139	609.121	0	USD	
05/09/2016 00:00	613.464	615.007	603.305	610.093	0	USD	
06/09/2016 00:00	611.397	616.893	607.991	614.743	0	USD	
07/09/2016 00:00	615.85	623.9	609.726	619.729	0	USD	
08/09/2016 00:00	619.022	635.692	615.33	634.268	0	USD	
09/09/2016 00:00	632.34	634.9	621.1	627	0	USD	
10/09/2016 00:00	623.463	625.701	622.149	623.825	0	USD	
11/09/2016 00:00	623.707	629.385	597.478	607.026	0	USD	
12/09/2016 00:00	610.514	618	607.431	612	0	USD	
13/09/2016 00:00	612	620.6	608.4	614.001	0	USD	
14/09/2016 00:00	614.001	618.301	612.55	615.6	0	USD	
15/09/2016 00:00	613.109	616.626	609	612.6	0	USD	
16/09/2016 00:00	612.6	614.49	608	608.476	0	USD	
17/09/2016 00:00	608.065	608.802	605.859	607.126	0	USD	
18/09/2016 00:00	607.191	611.602	606.098	610.523	0	USD	
19/09/2016 00:00	614	614.72	608.122	609	0	USD	
20/09/2016 00:00	608.98	617.025	602.994	603.074	0	USD	
21/09/2016 00:00	602.996	605.502	593.203	597.502	0	USD	
22/09/2016 00:00	597.5	600	595.022	597.15	0	USD	
23/09/2016 00:00	597.15	605.314	596.149	604.145	0	USD	
24/09/2016 00:00	602.504	604.225	601.394	602.494	0	USD	
25/09/2016 00:00	602.291	603.367	599.629	600.737	0	USD	
26/09/2016 00:00	601.5	610	600.342	607.807	0	USD	
27/09/2016 00:00	609.942	610.977	602.99	606.092	0	USD	
28/09/2016 00:00	606.618	607.246	603.173	604.2	0	USD	
29/09/2016 00:00	604.2	608.7	604.2	607.4	0	USD	
30/09/2016 00:00	607.263	612	605.001	611.505	0	USD	
01/10/2016 00:00	608.604	614.26	608.604	612.814	0	USD	
02/10/2016 00:00	612.809	613.49	608.414	610.391	0	USD	
03/10/2016 00:00	611.348	614.85	609.176	613	0	USD	
04/10/2016 00:00	611.442	613.785	608.587	612.26	0	USD	
05/10/2016 00:00	612.225	617	608.559	613.067	0	USD	
06/10/2016 00:00	613.059	616.36	611.515	614.01	0	USD	
07/10/2016 00:00	612.201	621.887	611.2	617.533	0	USD	
08/10/2016 00:00	616.336	618.543	616.202	617.916	0	USD	
09/10/2016 00:00	617.925	618.023	615.187	615.72	0	USD	
10/10/2016 00:00	617.1	621.329	615.557	618.755	0	USD	
11/10/2016 00:00	620	643.5	618.25	642.97	0	USD	
12/10/2016 00:00	640.11	644	635.1	636.001	0	USD	
13/10/2016 00:00	636.01	642.65	635.2	639.378	0	USD	
14/10/2016 00:00	639.158	642.713	635.763	640	0	USD	
15/10/2016 00:00	639.482	641.008	636.963	638.053	0	USD	
16/10/2016 00:00	637.926	642.238	637.682	641.046	0	USD	
17/10/2016 00:00	642.251	646.552	638.993	640.598	0	USD	
18/10/2016 00:00	640.599	642	631.809	637	0	USD	
19/10/2016 00:00	637.011	641.945	626.044	632.491	0	USD	
20/10/2016 00:00	631.98	636.189	626.91	633.65	0	USD	
21/10/2016 00:00	633.647	637.17	630.484	632.887	0	USD	
22/10/2016 00:00	632.519	657.515	631.554	655.882	0	USD	
23/10/2016 00:00	657.075	660.285	652.627	655.782	0	USD	
24/10/2016 00:00	658	659.378	653	655.6	0	USD	
25/10/2016 00:00	655.057	665.975	652.98	658.528	0	USD	
26/10/2016 00:00	660.812	685.572	658.013	677.715	0	USD	
27/10/2016 00:00	677.755	689.008	675.102	688.904	0	USD	
28/10/2016 00:00	688.375	695	683.273	692.698	0	USD	
29/10/2016 00:00	688.774	720.883	688.426	715.196	0	USD	
30/10/2016 00:00	714.22	714.469	696.899	700.748	0	USD	
31/10/2016 00:00	702.098	712.017	688	702.698	0	USD	
01/11/2016 00:00	702.707	744.602	700.007	734.975	0	USD	
02/11/2016 00:00	734.924	748.873	723.84	747.722	0	USD	
03/11/2016 00:00	747.805	750.993	674.153	690.728	0	USD	
04/11/2016 00:00	690.778	712.836	684.447	708.74	0	USD	
05/11/2016 00:00	702.242	706.563	697.34	702.815	0	USD	
06/11/2016 00:00	703.307	715.377	699.586	711.091	0	USD	
07/11/2016 00:00	712.344	714.999	698.885	705.452	0	USD	
08/11/2016 00:00	705.478	716	702.68	713.148	0	USD	
09/11/2016 00:00	713.152	743.133	709.421	723.46	0	USD	
10/11/2016 00:00	725	727.075	710.01	716.9	0	USD	
11/11/2016 00:00	716.9	722.858	709.604	718.707	0	USD	
12/11/2016 00:00	716.342	716.903	704.046	705.669	0	USD	
13/11/2016 00:00	705.524	705.738	687.861	701.308	0	USD	
14/11/2016 00:00	702.24	710.737	695	707.35	0	USD	
15/11/2016 00:00	705.468	717.9	705.424	710.3	0	USD	
16/11/2016 00:00	713.033	750.983	709.099	743.417	0	USD	
17/11/2016 00:00	743.424	757.018	735.018	739.538	0	USD	
18/11/2016 00:00	739.542	754.977	734.168	752.19	0	USD	
19/11/2016 00:00	751.014	756.108	743.45	751.115	0	USD	
20/11/2016 00:00	751.42	755.522	716.824	731.105	0	USD	
21/11/2016 00:00	733.976	742.687	730	738.603	0	USD	
22/11/2016 00:00	740.026	751.007	731.621	748.193	0	USD	
23/11/2016 00:00	750	751	731	739.317	0	USD	
24/11/2016 00:00	742.36	745.008	728.29	737.708	0	USD	
25/11/2016 00:00	737.754	740.316	730.944	740.061	0	USD	
26/11/2016 00:00	741.082	742.004	729.495	735.604	0	USD	
27/11/2016 00:00	735.295	739.287	730.731	732.94	0	USD	
28/11/2016 00:00	727.5	735.84	727.5	731.31	0	USD	
29/11/2016 00:00	732.039	735.35	728.104	731.2	0	USD	
30/11/2016 00:00	730.457	745.173	727.913	738.534	0	USD	
01/12/2016 00:00	741.669	755.02	738.939	755.02	0	USD	
02/12/2016 00:00	755.024	782.38	753.303	775.72	0	USD	
03/12/2016 00:00	775.737	788.906	755.974	771.327	0	USD	
04/12/2016 00:00	771.48	772.083	763.605	767.768	0	USD	
05/12/2016 00:00	771.802	772.966	747.011	753.37	0	USD	
06/12/2016 00:00	753.5	763.517	748.873	758.21	0	USD	
07/12/2016 00:00	757.817	770.5	753	766.089	0	USD	
08/12/2016 00:00	766.069	773	760	768.52	0	USD	
09/12/2016 00:00	767.471	774.012	765.579	769.26	0	USD	
10/12/2016 00:00	769.897	774.724	769.708	772.197	0	USD	
11/12/2016 00:00	771.899	771.961	763.329	768.342	0	USD	
12/12/2016 00:00	768	780	767.479	779.1	0	USD	
13/12/2016 00:00	778.903	786.253	767.375	776.831	0	USD	
14/12/2016 00:00	776.6	781.998	773.19	777	0	USD	
15/12/2016 00:00	778.338	781.998	776	777.004	0	USD	
16/12/2016 00:00	777.057	784.701	774.105	782.279	0	USD	
17/12/2016 00:00	780.28	787.624	779.538	783.94	0	USD	
18/12/2016 00:00	784.203	786.955	783.442	784.619	0	USD	
19/12/2016 00:00	789.431	795.035	785.939	793.055	0	USD	
20/12/2016 00:00	792.806	803.992	789.378	801.97	0	USD	
21/12/2016 00:00	800.077	830.055	796.923	829.05	0	USD	
22/12/2016 00:00	828.99	869	826.224	860.8	0	USD	
23/12/2016 00:00	860.493	919.99	841.931	918.899	0	USD	
24/12/2016 00:00	913.833	915.238	879.717	890.498	0	USD	
25/12/2016 00:00	890.666	890.757	851.327	886.788	0	USD	
26/12/2016 00:00	895.99	916.49	886.324	902	0	USD	
27/12/2016 00:00	904.356	939.989	899.289	933.94	0	USD	
28/12/2016 00:00	934.092	984.431	932.58	980.407	0	USD	
29/12/2016 00:00	980.293	983.57	950.484	974.694	0	USD	
30/12/2016 00:00	971.09	976.983	925.407	958.944	0	USD	
31/12/2016 00:00	954.284	956.357	941.391	955.213	0	USD	
01/01/2017 00:00	955.681	993.048	948.286	987.301	0	USD	
02/01/2017 00:00	999.922	1034.329	994	1019	0	USD	
03/01/2017 00:00	1019	1042.005	1010.013	1037.089	0	USD	
04/01/2017 00:00	1037.106	1148.052	1035.911	1135.997	0	USD	
05/01/2017 00:00	1133.955	1159.106	881.97	998.738	0	USD	
06/01/2017 00:00	998.858	1024.905	870	896.038	0	USD	
07/01/2017 00:00	892.005	900.537	815.837	897.777	0	USD	
08/01/2017 00:00	897.865	932.573	881.089	904.204	0	USD	
09/01/2017 00:00	916.418	916.418	880	902	0	USD	
10/01/2017 00:00	903.009	915.842	898.032	907.118	0	USD	
11/01/2017 00:00	907.957	927.818	751.032	781.799	0	USD	
12/01/2017 00:00	781.846	832.872	752.007	803.725	0	USD	
13/01/2017 00:00	805	830.578	775.987	825.988	0	USD	
14/01/2017 00:00	822.734	833.39	808.397	814.639	0	USD	
15/01/2017 00:00	814.345	819.826	808.035	816.581	0	USD	
16/01/2017 00:00	818.795	834.15	815.874	829.01	0	USD	
17/01/2017 00:00	829.002	908.522	827.764	902.695	0	USD	
18/01/2017 00:00	902.285	911.97	850.021	886.177	0	USD	
19/01/2017 00:00	886.199	907	883.295	900.222	0	USD	
20/01/2017 00:00	900.304	902.433	882.547	895.002	0	USD	
21/01/2017 00:00	893.119	926.813	889.42	889.638	0	USD	
22/01/2017 00:00	889.638	935.624	889.638	921.989	0	USD	
23/01/2017 00:00	923.99	927.235	912.222	912.222	0	USD	
24/01/2017 00:00	912.22	922.997	884.272	884.99	0	USD	
25/01/2017 00:00	885.146	899.934	882.027	892.68	0	USD	
26/01/2017 00:00	892.713	917.993	892.699	914.119	0	USD	
27/01/2017 00:00	916.002	921.657	907.819	917.044	0	USD	
28/01/2017 00:00	916.111	919.51	915.585	916.644	0	USD	
29/01/2017 00:00	916.484	918.656	911.857	912.638	0	USD	
30/01/2017 00:00	913	920	911.161	918	0	USD	
31/01/2017 00:00	919.122	969.984	916.759	967.112	0	USD	
01/02/2017 00:00	967.739	985.982	955.398	982.992	0	USD	
02/02/2017 00:00	982.994	1010	968.285	1007.939	0	USD	
03/02/2017 00:00	1007.997	1022.994	989.004	1015.05	0	USD	
04/02/2017 00:00	1015.237	1033.798	1000.84	1027.765	0	USD	
05/02/2017 00:00	1027.486	1028.878	1005.092	1010.426	0	USD	
06/02/2017 00:00	1008.588	1024.985	1007.299	1021.173	0	USD	
07/02/2017 00:00	1022.723	1055.284	1020.647	1051.978	0	USD	
08/02/2017 00:00	1051.998	1069.058	1015.016	1050.974	0	USD	
09/02/2017 00:00	1050.521	1077.971	898.431	986.72	0	USD	
10/02/2017 00:00	988.077	1004.938	902.238	995.288	0	USD	
11/02/2017 00:00	992.914	1009.841	986.32	1005.692	0	USD	
12/02/2017 00:00	1004.611	1004.611	994.183	996.142	0	USD	
13/02/2017 00:00	996.51	1004.201	975.859	995.121	0	USD	
14/02/2017 00:00	995.085	1018.993	988.901	1012.105	0	USD	
15/02/2017 00:00	1011.191	1018	1002.325	1014.841	0	USD	
16/02/2017 00:00	1011.522	1045.032	1011.522	1039.431	0	USD	
17/02/2017 00:00	1039.431	1063.579	1034.975	1053.745	0	USD	
18/02/2017 00:00	1052.561	1064.323	1050.427	1055.622	0	USD	
19/02/2017 00:00	1055.645	1058.013	1043.305	1050.91	0	USD	
20/02/2017 00:00	1058.026	1094.947	1040.031	1094.658	0	USD	
21/02/2017 00:00	1092.12	1133.591	1083.294	1127.097	0	USD	
22/02/2017 00:00	1126.936	1138.966	1108.533	1126.048	0	USD	
23/02/2017 00:00	1126.431	1195.023	1119.981	1187.895	0	USD	
24/02/2017 00:00	1186.112	1224.999	1107.547	1188.098	0	USD	
25/02/2017 00:00	1179.39	1181.779	1127.12	1149.496	0	USD	
26/02/2017 00:00	1150.466	1177.659	1133.08	1173.941	0	USD	
27/02/2017 00:00	1179.024	1199.008	1171.292	1192.239	0	USD	
28/02/2017 00:00	1196.524	1208.111	1178.132	1185.098	0	USD	
01/03/2017 00:00	1188.029	1234.483	1182.996	1233.994	0	USD	
02/03/2017 00:00	1231.178	1279.496	1212.259	1258.416	0	USD	
03/03/2017 00:00	1258.424	1294.963	1252.488	1287.889	0	USD	
04/03/2017 00:00	1285.19	1285.725	1240.271	1267.042	0	USD	
05/03/2017 00:00	1265.97	1273.548	1246.706	1273.313	0	USD	
06/03/2017 00:00	1279.875	1287.013	1267.77	1274.357	0	USD	
07/03/2017 00:00	1274.705	1281.98	1169.193	1231.395	0	USD	
08/03/2017 00:00	1231.196	1243.555	1142.97	1145.939	0	USD	
09/03/2017 00:00	1146.52	1210	1135.069	1192.859	0	USD	
10/03/2017 00:00	1192.863	1364.653	999.773	1112.965	0	USD	
11/03/2017 00:00	1114.986	1196.082	1110.675	1177.635	0	USD	
12/03/2017 00:00	1178.016	1233.112	1174.598	1225.28	0	USD	
13/03/2017 00:00	1224.382	1249.002	1171.053	1236.936	0	USD	
14/03/2017 00:00	1236.939	1260	1220.467	1243.25	0	USD	
15/03/2017 00:00	1247.943	1267.506	1241.587	1255.012	0	USD	
16/03/2017 00:00	1255.115	1265.18	1119.341	1165.999	0	USD	
17/03/2017 00:00	1166.053	1174.022	1052.04	1069.971	0	USD	
18/03/2017 00:00	1076.225	1100.874	947.22	970.191	0	USD	
19/03/2017 00:00	972.431	1060.209	972.431	1020.23	0	USD	
20/03/2017 00:00	1013.964	1053.485	1009.961	1036.971	0	USD	
21/03/2017 00:00	1036.877	1123.413	1033.838	1117.867	0	USD	
22/03/2017 00:00	1117.895	1118.038	986.233	1037.67	0	USD	
23/03/2017 00:00	1034.764	1057.05	1002.566	1034.897	0	USD	
24/03/2017 00:00	1034.978	1037.509	930.098	942.538	0	USD	
25/03/2017 00:00	943.05	978.874	897.374	972.522	0	USD	
26/03/2017 00:00	972.204	1004.674	954.458	967.484	0	USD	
27/03/2017 00:00	966.95	1046.474	957.66	1040.2	0	USD	
28/03/2017 00:00	1042.639	1065.989	1015.523	1042.348	0	USD	
29/03/2017 00:00	1041.882	1058.069	1007.948	1039.949	0	USD	
30/03/2017 00:00	1039.998	1053.422	1021.968	1040.552	0	USD	
31/03/2017 00:00	1040.597	1094.986	1036.759	1081.323	0	USD	
01/04/2017 00:00	1080.499	1103.026	1071.177	1087.684	0	USD	
02/04/2017 00:00	1087.606	1110.481	1079.62	1100.664	0	USD	
03/04/2017 00:00	1107.793	1160.996	1101.016	1151.17	0	USD	
04/04/2017 00:00	1151.144	1164.445	1122.357	1143.913	0	USD	
05/04/2017 00:00	1143.878	1147.926	1113.435	1139.879	0	USD	
06/04/2017 00:00	1137.226	1219.936	1137.177	1193.916	0	USD	
07/04/2017 00:00	1194.07	1207.987	1176.525	1197.565	0	USD	
08/04/2017 00:00	1192.175	1197.637	1171.45	1180.442	0	USD	
09/04/2017 00:00	1181.146	1215.271	1179.294	1207.422	0	USD	
10/04/2017 00:00	1216.545	1229.001	1201.989	1219.474	0	USD	
11/04/2017 00:00	1219.454	1246.153	1205.932	1235.947	0	USD	
12/04/2017 00:00	1235.283	1240.255	1220.522	1226.961	0	USD	
13/04/2017 00:00	1227.019	1239.984	1160.961	1185.994	0	USD	
14/04/2017 00:00	1188.945	1221.705	1183.923	1207.453	0	USD	
15/04/2017 00:00	1191.111	1199.99	1170.622	1182.475	0	USD	
16/04/2017 00:00	1183.135	1193.692	1181.88	1188.569	0	USD	
17/04/2017 00:00	1212.558	1240.494	1205.233	1239.001	0	USD	
18/04/2017 00:00	1238.883	1280.1	1236.398	1268.053	0	USD	
19/04/2017 00:00	1265.033	1292.765	1256.949	1262.953	0	USD	
20/04/2017 00:00	1262.899	1328.008	1260.006	1306.582	0	USD	
21/04/2017 00:00	1306.543	1334.932	1305.45	1327.936	0	USD	
22/04/2017 00:00	1264.076	1270.941	1230.749	1265.41	0	USD	
23/04/2017 00:00	1265.721	1268.376	1254.022	1263.526	0	USD	
24/04/2017 00:00	1352.175	1357.791	1325.973	1347.426	0	USD	
25/04/2017 00:00	1346.897	1380.823	1341.089	1371.223	0	USD	
26/04/2017 00:00	1373.004	1412.931	1364.642	1398.633	0	USD	
27/04/2017 00:00	1398.616	1448.909	1389.996	1439.368	0	USD	
28/04/2017 00:00	1439.34	1449.984	1369.503	1413.302	0	USD	
29/04/2017 00:00	1339.746	1354.607	1332.184	1344.832	0	USD	
30/04/2017 00:00	1344.956	1362.539	1328.133	1359.447	0	USD	
01/05/2017 00:00	1435.069	1585.036	1428.766	1530.028	0	USD	
02/05/2017 00:00	1529.947	1615.173	1509.826	1561.923	0	USD	
03/05/2017 00:00	1562.15	1628.877	1545.296	1615.602	0	USD	
04/05/2017 00:00	1615.596	1699.1	1515.017	1603.953	0	USD	
05/05/2017 00:00	1603.994	1663.969	1454.583	1543.491	0	USD	
06/05/2017 00:00	1512.998	1558.361	1512.998	1546.308	0	USD	
07/05/2017 00:00	1546.839	1568.384	1533.996	1564.7	0	USD	
08/05/2017 00:00	1622.006	1724.064	1610.013	1705.662	0	USD	
09/05/2017 00:00	1705.72	1813.761	1690.072	1758.526	0	USD	
10/05/2017 00:00	1758.938	1816.403	1705.183	1800	0	USD	
11/05/2017 00:00	1799.886	1901.106	1757.577	1860.002	0	USD	
12/05/2017 00:00	1857.651	1876.797	1703.431	1735.839	0	USD	
13/05/2017 00:00	1695.025	1772.45	1614.654	1768.94	0	USD	
14/05/2017 00:00	1771.338	1808.854	1753.882	1783.213	0	USD	
15/05/2017 00:00	1821.065	1834.935	1720	1771.151	0	USD	
16/05/2017 00:00	1774.462	1800.09	1719.011	1787.09	0	USD	
17/05/2017 00:00	1791.054	1897.877	1770.139	1872.979	0	USD	
18/05/2017 00:00	1872.775	1948.172	1852.261	1942.012	0	USD	
19/05/2017 00:00	1942.093	1994.066	1925.986	1967.118	0	USD	
20/05/2017 00:00	1962.556	2041.478	1959.461	2041.478	0	USD	
21/05/2017 00:00	2039.771	2085.862	1996.308	2036.378	0	USD	
22/05/2017 00:00	2030.844	2228.825	1974.83	2089.912	0	USD	
23/05/2017 00:00	2091.797	2244.772	2064.198	2244.188	0	USD	
24/05/2017 00:00	2242.979	2447.592	2217.477	2387.935	0	USD	
25/05/2017 00:00	2388.457	2697.207	2074.291	2207.862	0	USD	
26/05/2017 00:00	2208.621	2484.118	1925.794	2127.94	0	USD	
27/05/2017 00:00	2211.683	2289.307	1856.116	2006.284	0	USD	
28/05/2017 00:00	2025.524	2270.456	2025.524	2146.077	0	USD	
29/05/2017 00:00	2054.39	2251.898	1974.542	2206.878	0	USD	
30/05/2017 00:00	2206.927	2283.932	2050.378	2139.768	0	USD	
31/05/2017 00:00	2140.136	2240.464	2006.026	2196.009	0	USD	
01/06/2017 00:00	2196.2	2368.742	2170.745	2314.084	0	USD	
02/06/2017 00:00	2321.058	2413.484	2267.31	2407.512	0	USD	
03/06/2017 00:00	2472.419	2556.341	2427.59	2534.517	0	USD	
04/06/2017 00:00	2529.738	2540.803	2465.28	2511.659	0	USD	
05/06/2017 00:00	2483.635	2635.196	2477.073	2634.998	0	USD	
06/06/2017 00:00	2634.794	2894.676	2579.497	2845.766	0	USD	
07/06/2017 00:00	2845.725	2862.75	2562.105	2644.058	0	USD	
08/06/2017 00:00	2644.188	2797.271	2559.279	2787.94	0	USD	
09/06/2017 00:00	2786.185	2850.98	2768.586	2815.15	0	USD	
10/06/2017 00:00	2813.89	2910.048	2809.276	2879.936	0	USD	
11/06/2017 00:00	2880.963	2967.204	2853.596	2967.029	0	USD	
12/06/2017 00:00	2937.066	2965.146	2300.007	2571.44	0	USD	
13/06/2017 00:00	2567.853	2750.003	2513.848	2677	0	USD	
14/06/2017 00:00	2671.661	2727.848	2270.426	2387.408	0	USD	
15/06/2017 00:00	2386.971	2461.063	2005.312	2375.647	0	USD	
16/06/2017 00:00	2374.958	2477.003	2240.975	2434.469	0	USD	
17/06/2017 00:00	2497.127	2670.814	2442.199	2650.47	0	USD	
18/06/2017 00:00	2640.234	2654.132	2475.529	2526.787	0	USD	
19/06/2017 00:00	2492.635	2596.532	2481.477	2582.616	0	USD	
20/06/2017 00:00	2584.984	2786.101	2563.735	2668.584	0	USD	
21/06/2017 00:00	2668.59	2775.539	2535.729	2620.582	0	USD	
22/06/2017 00:00	2625.287	2705.634	2543.107	2672.056	0	USD	
23/06/2017 00:00	2674.299	2719.87	2627.104	2669.758	0	USD	
24/06/2017 00:00	2709.496	2736.577	2532.192	2583.264	0	USD	
25/06/2017 00:00	2577.033	2647.613	2466.013	2530.931	0	USD	
26/06/2017 00:00	2480.847	2511.026	2173.272	2395.61	0	USD	
27/06/2017 00:00	2393.949	2516.448	2164.061	2509.99	0	USD	
28/06/2017 00:00	2509.975	2561.888	2389.711	2512.695	0	USD	
29/06/2017 00:00	2517.113	2546.828	2389.853	2468.007	0	USD	
30/06/2017 00:00	2466.328	2510.528	2401.794	2422.9	0	USD	
01/07/2017 00:00	2468.911	2511.603	2383.6	2411.822	0	USD	
02/07/2017 00:00	2409.067	2526.837	2371.329	2509.317	0	USD	
03/07/2017 00:00	2438.525	2592.686	2416.203	2537.755	0	USD	
04/07/2017 00:00	2534.874	2625.942	2523.768	2598.925	0	USD	
05/07/2017 00:00	2581.128	2619.375	2479.948	2599.818	0	USD	
06/07/2017 00:00	2600.201	2605.94	2545.69	2589.624	0	USD	
07/07/2017 00:00	2587.046	2599.836	2423.301	2475.09	0	USD	
08/07/2017 00:00	2510.242	2561.328	2480.479	2558.766	0	USD	
09/07/2017 00:00	2558.971	2567.376	2505.398	2505.398	0	USD	
10/07/2017 00:00	2473.709	2499.692	2236.447	2314.263	0	USD	
11/07/2017 00:00	2315.285	2377.37	2181.906	2282.234	0	USD	
12/07/2017 00:00	2282.577	2399.579	2191.03	2376.714	0	USD	
13/07/2017 00:00	2376.855	2400.464	2283.077	2329.642	0	USD	
14/07/2017 00:00	2329.594	2348.218	2133.707	2204.042	0	USD	
15/07/2017 00:00	2225.985	2227.845	1999.14	1999.14	0	USD	
16/07/2017 00:00	1998.148	2065.193	1840.701	1928.652	0	USD	
17/07/2017 00:00	1921.541	2222.597	1921.27	2221.024	0	USD	
18/07/2017 00:00	2221.091	2388.386	2109.568	2299.333	0	USD	
19/07/2017 00:00	2299.232	2409.224	2206.365	2249.986	0	USD	
20/07/2017 00:00	2249.604	2926.706	2244.658	2854.049	0	USD	
21/07/2017 00:00	2850.763	2863.334	2600.375	2667.937	0	USD	
22/07/2017 00:00	2670.709	2871.981	2657.483	2830.538	0	USD	
23/07/2017 00:00	2829.691	2850.993	2678.755	2755.255	0	USD	
24/07/2017 00:00	2750.837	2814.745	2704.327	2769.831	0	USD	
25/07/2017 00:00	2769.871	2799.082	2418.729	2562.206	0	USD	
26/07/2017 00:00	2562.342	2621.906	2401.916	2525.104	0	USD	
27/07/2017 00:00	2525.025	2696.12	2505.718	2668.998	0	USD	
28/07/2017 00:00	2669.438	2841.844	2659.615	2787.3	0	USD	
29/07/2017 00:00	2802.369	2804.912	2694.916	2738.891	0	USD	
30/07/2017 00:00	2726.951	2768.474	2621.709	2755.93	0	USD	
31/07/2017 00:00	2752.104	2881.958	2692.146	2855.643	0	USD	
01/08/2017 00:00	2855.895	2932.863	2615.68	2736.103	0	USD	
02/08/2017 00:00	2737.471	2769.14	2655.266	2695.344	0	USD	
03/08/2017 00:00	2695.854	2812.124	2689.769	2793.438	0	USD	
04/08/2017 00:00	2789.721	2878.353	2757.818	2857.167	0	USD	
05/08/2017 00:00	2872.78	3325.202	2871.06	3258.031	0	USD	
06/08/2017 00:00	3258.959	3295.101	3166.568	3232.255	0	USD	
07/08/2017 00:00	3232.07	3432.684	3191.331	3401.015	0	USD	
08/08/2017 00:00	3400.084	3482.988	3346.372	3410.099	0	USD	
09/08/2017 00:00	3407.084	3432.013	3224.43	3333.161	0	USD	
10/08/2017 00:00	3334.368	3446.926	3303.462	3417.456	0	USD	
11/08/2017 00:00	3419.353	3679.167	3393.933	3634.558	0	USD	
12/08/2017 00:00	3656.336	3939.04	3616.898	3872.584	0	USD	
13/08/2017 00:00	3872.928	4182.76	3853.999	4063.962	0	USD	
14/08/2017 00:00	4040.838	4291.112	3967.64	4255.733	0	USD	
15/08/2017 00:00	4314.39	4429.864	3776.516	4154.784	0	USD	
16/08/2017 00:00	4153.101	4393.681	3927.587	4380.543	0	USD	
17/08/2017 00:00	4369.542	4489.692	4180.153	4260.09	0	USD	
18/08/2017 00:00	4260.623	4353.563	3938.654	4084.214	0	USD	
19/08/2017 00:00	4108.312	4190.489	3969.992	4167	0	USD	
20/08/2017 00:00	4149.329	4170.374	4055.254	4056.406	0	USD	
21/08/2017 00:00	4073.472	4102.288	3947.509	3996.568	0	USD	
22/08/2017 00:00	3998.221	4107.953	3590.01	4069.663	0	USD	
23/08/2017 00:00	4057.893	4249.896	4025.185	4133.252	0	USD	
24/08/2017 00:00	4133.083	4364.207	4099.767	4317.198	0	USD	
25/08/2017 00:00	4316.776	4453.557	4256.365	4351.916	0	USD	
26/08/2017 00:00	4372.917	4384.838	4273.024	4356.218	0	USD	
27/08/2017 00:00	4357.113	4408.763	4329.026	4348.112	0	USD	
28/08/2017 00:00	4332.027	4397.605	4165.994	4381.387	0	USD	
29/08/2017 00:00	4380.162	4648.604	4337.556	4593.464	0	USD	
30/08/2017 00:00	4590.328	4633.014	4459.377	4572.912	0	USD	
31/08/2017 00:00	4569.448	4744.9	4561.959	4713.974	0	USD	
01/09/2017 00:00	4712.465	4898.816	4657.453	4893.153	0	USD	
02/09/2017 00:00	4925.113	4977.837	4475.064	4591.337	0	USD	
03/09/2017 00:00	4588.93	4720.757	4418.033	4613.45	0	USD	
04/09/2017 00:00	4596.75	4610.678	4009.722	4186.785	0	USD	
05/09/2017 00:00	4186.607	4476.51	3892.004	4385.621	0	USD	
06/09/2017 00:00	4388.889	4636.657	4337.853	4588.759	0	USD	
07/09/2017 00:00	4589.59	4695.87	4428.893	4628.658	0	USD	
08/09/2017 00:00	4624.005	4680.735	4010.321	4290.445	0	USD	
09/09/2017 00:00	4332.229	4405.19	4198.451	4345.252	0	USD	
10/09/2017 00:00	4337.511	4337.511	4061.404	4251.224	0	USD	
11/09/2017 00:00	4221.42	4368.828	4111.254	4208.004	0	USD	
12/09/2017 00:00	4197.671	4377.587	4022.6	4132.867	0	USD	
13/09/2017 00:00	4136.912	4160.018	3726.44	3863.8	0	USD	
14/09/2017 00:00	3862.784	3937.341	3200.533	3213.854	0	USD	
15/09/2017 00:00	3218.51	3830.169	2920.145	3698.321	0	USD	
16/09/2017 00:00	3713.387	3893.18	3572.326	3711.734	0	USD	
17/09/2017 00:00	3701.744	3798.269	3503.503	3702.135	0	USD	
18/09/2017 00:00	3668.667	4107.196	3665.026	4075.631	0	USD	
19/09/2017 00:00	4080.931	4103.398	3822.507	3897.193	0	USD	
20/09/2017 00:00	3897.39	4048.012	3822.234	3874.972	0	USD	
21/09/2017 00:00	3878.422	3917.19	3553.92	3589.206	0	USD	
22/09/2017 00:00	3590.306	3760.209	3498.872	3595.059	0	USD	
23/09/2017 00:00	3620.867	3818.79	3581.823	3802.062	0	USD	
24/09/2017 00:00	3801.213	3801.213	3652.758	3683.855	0	USD	
25/09/2017 00:00	3658.155	3977.977	3649.189	3928.392	0	USD	
26/09/2017 00:00	3928.581	3987.672	3843.586	3880.109	0	USD	
27/09/2017 00:00	3880.116	4232.305	3873.852	4203.59	0	USD	
28/09/2017 00:00	4203.375	4284.938	4098.168	4192.185	0	USD	
29/09/2017 00:00	4192.67	4248.876	3971.102	4176.31	0	USD	
30/09/2017 00:00	4177.111	4380.861	4171.031	4362.02	0	USD	
01/10/2017 00:00	4364.674	4412.614	4267.281	4407.065	0	USD	
02/10/2017 00:00	4411.929	4493.309	4354.292	4397.866	0	USD	
03/10/2017 00:00	4397.305	4445.212	4207.221	4308.52	0	USD	
04/10/2017 00:00	4309.85	4361.322	4161.97	4209.187	0	USD	
05/10/2017 00:00	4210.722	4363.04	4124.516	4316.208	0	USD	
